id,orden,palabra,valoracion,etiqueta
#縉OMBRE?,3,Futuro ,3,
#縉OMBRE?,4,Plateado,7,
#縉OMBRE?,5,Metalico,6,
#縉OMBRE?,1,Manipulaci贸n ,10,
#縉OMBRE?,2,Deshumanizaci贸n ,10,
#縉OMBRE?,3,Control,10,Control
#縉OMBRE?,4,Enga帽o,10,
#縉OMBRE?,5,Desamor,10,
#縉OMBRE?,6,Nom,10,
#縉OMBRE?,1,manipulaci贸n,0,
#縉OMBRE?,2,negocio,0,
#縉OMBRE?,3,capitalismo,0,
#縉OMBRE?,4,fraudulento,0,
#縉OMBRE?,5,mentiras,0,
#縉OMBRE?,1,robot,9,Inteligencia Artificial
#縉OMBRE?,2,internet de las cosas,9,
#縉OMBRE?,3,artefactos inteligentes,9,
#縉OMBRE?,4,drones,9,
#縉OMBRE?,5,simuladores,9,
#縉OMBRE?,1,universal,9,
#縉OMBRE?,2,superior,5,
#縉OMBRE?,3,incomprensible,2,
#縉OMBRE?,4,raro,2,
#縉OMBRE?,5,extremo,6,
#縉OMBRE?,1,Inteligencia ,10,
#縉OMBRE?,2,Optimizar ,9,
#縉OMBRE?,3,Velocidad ,9,
#縉OMBRE?,4,Deducci贸n ,8,
#縉OMBRE?,5,Ingenio ,5,
#縉OMBRE?,1,Futuro,10,Tecnolog韆
#縉OMBRE?,2,Conocimiento,10,
#縉OMBRE?,3,Ciencia,10,Tecnolog韆
#縉OMBRE?,4,Apertura,10,
#縉OMBRE?,5,Creatividad,10,
-MO4jK-s_-051I7hC8cx,1,Graficos,10,
-MO4jK-s_-051I7hC8cx,2,Funciones,10,
-MO4jK-s_-051I7hC8cx,3,Matem谩tica,10,
-MO4jK-s_-051I7hC8cx,4,Masivo,10,
-MO4jK-s_-051I7hC8cx,5,Cuantitativo,10,
-MO50TVHcm_tZjzBvbj-,1,infierno,0,
-MO50TVHcm_tZjzBvbj-,2,sue帽o imposible,1,
-MO50TVHcm_tZjzBvbj-,3,transhumanismo,0,
-MO50TVHcm_tZjzBvbj-,4,cerraz贸n,1,
-MO50TVHcm_tZjzBvbj-,5,contaminaci贸n,1,
-MO50TVHcm_tZjzBvbj-,6,evitable en cualquier caso,1,
#縉OMBRE?,1,Machine Learning,7,
#縉OMBRE?,2,Base de Datos,9,
#縉OMBRE?,3,Programaci贸n,8,
#縉OMBRE?,4,Tecnolog铆a,8,Tecnolog韆
#縉OMBRE?,5,Data Science,10,
#縉OMBRE?,1,breve,5,
#縉OMBRE?,2,parco,3,
#縉OMBRE?,3,pobre,3,
#縉OMBRE?,4,dudoso,2,
#縉OMBRE?,5,peligroso,3,
#縉OMBRE?,1,Importante,9,
#縉OMBRE?,2,Infaltable,9,
#縉OMBRE?,3,Imprescindible,9,
#縉OMBRE?,4,Valioso,9,
#縉OMBRE?,5,Respetable,9,
#縉OMBRE?,1,informacion,10,Informaci髇
#縉OMBRE?,2,velocidad,10,Automatizaci髇
#縉OMBRE?,3,archivos,10,
#縉OMBRE?,4,comunicacion,10,
#縉OMBRE?,5,enlaces,10,
-MO84LCOOy-36W6ija_B,1,Control,3,Control
-MO84LCOOy-36W6ija_B,2,Patron,7,
-MO84LCOOy-36W6ija_B,3,Metodologias,8,
-MO84LCOOy-36W6ija_B,4,Nomenclatura,8,
-MO84LCOOy-36W6ija_B,5,Permanencia,3,
#縉OMBRE?,1,Automatizaci贸n de la industria,2,
#縉OMBRE?,2,Transhumanismo,0,
#縉OMBRE?,3,Control,0,Control
#縉OMBRE?,4,Desempleo,0,Incertidumbre
#縉OMBRE?,5,Concentraci贸n,0,
#縉OMBRE?,1,Automatizacion de tareas,8,
#縉OMBRE?,2,Cambios en el trabajo,5,
#縉OMBRE?,3,Mejora calidad,9,
#縉OMBRE?,4,Aumento del control,3,
#縉OMBRE?,5,P茅rdida de la privacidad,3,
#縉OMBRE?,1,Evoluci贸n ,10,
#縉OMBRE?,2,Condici贸n humana,8,
#縉OMBRE?,3,Demanda epocal,8,
#縉OMBRE?,4,Reconfiguraci贸n cognitiva,10,
#縉OMBRE?,5,Nueva socialidad,7,
#縉OMBRE?,1,Rapidez,10,
#縉OMBRE?,2,Toma de decisi贸n,10,
#縉OMBRE?,3,Interrelaci贸n de datos,10,
#縉OMBRE?,4,Mejora de la calidad de vida,10,
#縉OMBRE?,5,Reemplazo de mano de obra,10,
#縉OMBRE?,1,Datos,3,Informaci髇
#縉OMBRE?,2,Muchos,2,
#縉OMBRE?,3,Informatica,5,Tecnolog韆
#縉OMBRE?,4,Era digital,5,
#縉OMBRE?,5,Manipulaci贸n,2,
-MODbnI-5VUOlIsPhFVK,1,Estad铆stica ,10,
-MODbnI-5VUOlIsPhFVK,2,Redes Sociales ,3,
-MODbnI-5VUOlIsPhFVK,3,Mercado ,5,
-MODbnI-5VUOlIsPhFVK,4,Sectorizaci贸n ,5,
-MODbnI-5VUOlIsPhFVK,5,Pato Donnald ,5,
#縉OMBRE?,1,Maquinas,6,
#縉OMBRE?,2,Automatizaci贸n,5,
#縉OMBRE?,3,reemplazo,4,
#縉OMBRE?,4,numeros,7,
#縉OMBRE?,5,facilidad,5,
#縉OMBRE?,1,Integracion,0,
#縉OMBRE?,2,Confluencia,0,
#縉OMBRE?,3,Tecnologias,0,
#縉OMBRE?,4,Valor,0,
#縉OMBRE?,5,Informaci贸n ,0,Informaci髇
#縉OMBRE?,1,complejidad,5,
#縉OMBRE?,2,entramado,7,
#縉OMBRE?,3,modelado,8,
#縉OMBRE?,4,asbtraccion,7,
#縉OMBRE?,5,realidad,8,Informaci髇
#縉OMBRE?,1,robot,0,Inteligencia Artificial
#縉OMBRE?,2,homogeneizar poblaci贸n,0,
#縉OMBRE?,3,desnaturalizar el mundo,0,
#縉OMBRE?,4,urbanizaci贸n obligatoria,0,
#縉OMBRE?,5,perder el esp铆ritu,0,
#縉OMBRE?,1,Gran,10,
#縉OMBRE?,2,Conocimiento,10,
#縉OMBRE?,3,Datos,10,Informaci髇
#縉OMBRE?,4,Conexi贸n ,10,
#縉OMBRE?,5,Democratizaci贸n ,10,
#縉OMBRE?,1,tecnolog铆a,8,Tecnolog韆
#縉OMBRE?,2,rob贸tica,8,
#縉OMBRE?,3,inform谩tica,8,
#縉OMBRE?,4,control,2,Control
#縉OMBRE?,5,vigilancia,2,
#縉OMBRE?,1,Robots,10,
#縉OMBRE?,2,Computadoras,8,
#縉OMBRE?,3,Reconocimiento facial,7,
#縉OMBRE?,4,C谩maras de seguridad,9,
#縉OMBRE?,5,Herramientas de edici贸n digital,10,
#縉OMBRE?,1,Futuro,5,Tecnolog韆
#縉OMBRE?,2,Desempleo,1,Incertidumbre
#縉OMBRE?,3,Individualismo ,1,
#縉OMBRE?,4,Aldea global,2,
#縉OMBRE?,5,Control,2,Control
#縉OMBRE?,1,avance,8,Tecnolog韆
#縉OMBRE?,2,ingenio,8,
#縉OMBRE?,3,mejoras,8,
#縉OMBRE?,4,conocimientos,9,
#縉OMBRE?,5,ayuda,9,
#縉OMBRE?,1,Robots,0,
#縉OMBRE?,2,Computadoras,0,
#縉OMBRE?,3,Sat茅lite,0,
#縉OMBRE?,4,Maquinas,0,
#縉OMBRE?,5,Energ铆a solar,0,
#縉OMBRE?,1,futuro,10,Tecnolog韆
#縉OMBRE?,2,mejorar,10,
#縉OMBRE?,3,interesante,10,
#縉OMBRE?,4,descubrimiento,10,
#縉OMBRE?,5,ayuda,10,
#縉OMBRE?,1,Programaci贸n,10,
#縉OMBRE?,2,Sistema operativo,10,
#縉OMBRE?,3,Nano chip,10,
#縉OMBRE?,4,Realidad virtual,5,
#縉OMBRE?,5,Rob贸tica,5,
#縉OMBRE?,1,control,3,Control
#縉OMBRE?,2,almacenamiento datos,2,
#縉OMBRE?,3,deshumanizacion,2,
#縉OMBRE?,4,mercadotecnia,2,
#縉OMBRE?,5,analisis global,2,
#縉OMBRE?,1,Grandes cantidades de datos,10,
#縉OMBRE?,2,Datos estructurados y no estructurados,10,
#縉OMBRE?,3,Las 4 v,10,
#縉OMBRE?,4,predicen,10,
#縉OMBRE?,5,Brinda informaci贸n para ltoma,10,
#縉OMBRE?,1,Gran hermano,0,
#縉OMBRE?,2,Marketing,0,
#縉OMBRE?,3,Gestionar,10,
#縉OMBRE?,4,Desigualdad,0,
#縉OMBRE?,5,Financiarizacion,0,
#縉OMBRE?,1,gran hermano,0,
#縉OMBRE?,2,manipulaci贸n,0,
#縉OMBRE?,3,falta de privacidad,0,
#縉OMBRE?,4,control,0,Control
#縉OMBRE?,5,predicci贸n,5,
#縉OMBRE?,1,Robot ,3,
#縉OMBRE?,2,Computadora,0,Tecnolog韆
#縉OMBRE?,3,Internet,7,
#縉OMBRE?,4,Nanobots,8,
#縉OMBRE?,5,Biotecnolog铆a ,6,
#縉OMBRE?,1,Tecnolog铆as ,10,
#縉OMBRE?,2,Avances ,10,
#縉OMBRE?,3,Progreso,10,
#縉OMBRE?,4,Nuevos conocimientos ,10,
#縉OMBRE?,5,M谩quinas ,3,
#縉OMBRE?,1,Rob贸tica ,10,
#縉OMBRE?,2,Desempleo,0,Incertidumbre
#縉OMBRE?,3,Ciencia,5,Tecnolog韆
#縉OMBRE?,4,Contaminaci贸n ,0,
#縉OMBRE?,5,Tecnolog铆as ,10,
#縉OMBRE?,1,Grande,10,
#縉OMBRE?,2,Datos,10,Informaci髇
#縉OMBRE?,3,Informacion,10,Informaci髇
#縉OMBRE?,4,Pocos,1,
#縉OMBRE?,5,Util,10,
-MOXQxsRq-1pFi7ICFDx,1,Grande,5,
-MOXQxsRq-1pFi7ICFDx,2,Informaci贸n,5,Informaci髇
-MOXQxsRq-1pFi7ICFDx,3,Enigma,5,
-MOXQxsRq-1pFi7ICFDx,4,Ingl茅s,5,
-MOXQxsRq-1pFi7ICFDx,5,Inform谩tica,5,
#縉OMBRE?,1,Software,6,
#縉OMBRE?,2,Tecnolog铆a ,6,Tecnolog韆
#縉OMBRE?,3,M谩quina ,2,
#縉OMBRE?,4,Datos,4,Informaci髇
#縉OMBRE?,5,Dise帽o,1,
-MOYSg15dAwtcKT9jwb-,1,Control,10,Control
-MOYSg15dAwtcKT9jwb-,2,Datos,10,Informaci髇
-MOYSg15dAwtcKT9jwb-,3,Conocimiento,10,
-MOYSg15dAwtcKT9jwb-,4,Razonamiento,5,
-MOYSg15dAwtcKT9jwb-,5,Decisi贸n,5,
-MOYj-2u1KzgK1Q7WLfR,1,An谩lisis de grandes masas de datos,10,
-MOYj-2u1KzgK1Q7WLfR,2,Necesario para el progreso,10,
-MOYj-2u1KzgK1Q7WLfR,3,Escases de cient铆ficos de datos,3,
-MOYj-2u1KzgK1Q7WLfR,4,"Fundamental para el desarrollo de una regi贸n, pa铆s",10,
-MOYj-2u1KzgK1Q7WLfR,5,Fundamental la aplicaci贸n de la IA en la Educaci贸n,10,
#縉OMBRE?,1,Avances,10,
#縉OMBRE?,2,Innovaci贸n,9,Tecnolog韆
#縉OMBRE?,3,Desarrollo,8,Tecnolog韆
#縉OMBRE?,4,Desigualdades,1,
#縉OMBRE?,5,Precarizaci贸n laboral,0,
#縉OMBRE?,1,Datos personales,2,
#縉OMBRE?,2,Informaci贸n confidencial,0,
#縉OMBRE?,3,Estad铆sticas,7,
#縉OMBRE?,4,Informaci贸n ciudadana,7,
#縉OMBRE?,5,Datos abiertos ,8,
#縉OMBRE?,1,datos,3,Informaci髇
#縉OMBRE?,2,grandes,6,
#縉OMBRE?,3,control,7,Control
#縉OMBRE?,4,estad铆stica,5,Informaci髇
#縉OMBRE?,5,cuidado ,5,
#縉OMBRE?,1,Inconmensurable ,10,
#縉OMBRE?,2,Responsabilidad,10,
#縉OMBRE?,3,Riesgoso,0,
#縉OMBRE?,4,Conocimiento,10,
#縉OMBRE?,5,Conexion ,10,
#縉OMBRE?,1,abundancia de informaci贸n,8,
#縉OMBRE?,2,poca privacidad,2,
#縉OMBRE?,3,desconfianza,2,
#縉OMBRE?,4,temor,2,
#縉OMBRE?,5,reglas poco claras,2,
#縉OMBRE?,1,T茅cnologia,10,
#縉OMBRE?,2,Futuro,10,Tecnolog韆
#縉OMBRE?,3,Novedoso,10,
#縉OMBRE?,4,Avance,10,Tecnolog韆
#縉OMBRE?,5,Creatividad,10,
#縉OMBRE?,1,ALGORITMOS,10,
#縉OMBRE?,2,DATOS,10,Informaci髇
#縉OMBRE?,3,INFORMACION,10,Informaci髇
#縉OMBRE?,4,CAPACIDADES,10,
#縉OMBRE?,5,MAQUINA,10,
#縉OMBRE?,1,Maquina,7,
#縉OMBRE?,2,Robot,8,Inteligencia Artificial
#縉OMBRE?,3,Big data,7,
#縉OMBRE?,4,Tecnologia,8,Tecnolog韆
#縉OMBRE?,5,Computadora,8,Tecnolog韆
#縉OMBRE?,1,robot,8,Inteligencia Artificial
#縉OMBRE?,2,datos,5,Informaci髇
#縉OMBRE?,3,redes,5,Tecnolog韆
#縉OMBRE?,4,aprendizaje automatico,9,
#縉OMBRE?,5,modelo,7,
#縉OMBRE?,1,datos,5,Informaci髇
#縉OMBRE?,2,cantidad,5,
#縉OMBRE?,3,investigaci贸n,5,Medios
#縉OMBRE?,4,grandes,5,
#縉OMBRE?,5,informaci贸n,5,Informaci髇
#縉OMBRE?,1,Rapidez,10,
#縉OMBRE?,2,Comodidad,10,
#縉OMBRE?,3,Practicidad,10,
#縉OMBRE?,4,Internet de las cosas,10,
#縉OMBRE?,5,Conexion,10,
#縉OMBRE?,1,Gran base de datos,8,
#縉OMBRE?,2,Demasiadas datos de la ref,5,
#縉OMBRE?,3,Descontrol / controlado,3,
#縉OMBRE?,4,Todo est谩 en la web,5,
#縉OMBRE?,5,Mucho control sobre los contenidos,5,
#縉OMBRE?,1,Analisis,8,
#縉OMBRE?,2,Manipulacion de personas ,2,
#縉OMBRE?,3,Centralizaci贸n de datos,2,
#縉OMBRE?,4,Inteligencia artificial,8,
#縉OMBRE?,5,Manipulacion de voluntades ,1,
#縉OMBRE?,1,Conocimiento ,8,Inteligencia Artificial
#縉OMBRE?,2,Ahorro tiempo,9,
#縉OMBRE?,3,Maximizar,8,
#縉OMBRE?,4,Ahorro ,7,
#縉OMBRE?,5,Inteligencia ,5,
#縉OMBRE?,1,robot,2,Inteligencia Artificial
#縉OMBRE?,2,computadora ,10,Tecnolog韆
#縉OMBRE?,3,internet,10,
#縉OMBRE?,4,celular,10,
#縉OMBRE?,5,pantalla,5,
#縉OMBRE?,1,hiperconexi贸n,5,
#縉OMBRE?,2,virtualizaci贸n,5,
#縉OMBRE?,3,modelos mentales,5,
#縉OMBRE?,4,control,5,Control
#縉OMBRE?,5,recursos,5,
#縉OMBRE?,1,Redes,10,Tecnolog韆
#縉OMBRE?,2,Control,0,Control
#縉OMBRE?,3,Datos,10,Informaci髇
#縉OMBRE?,4,Tecnologia,10,Tecnolog韆
#縉OMBRE?,5,Ciencia,10,Tecnolog韆
#縉OMBRE?,1,innovacion,9,
#縉OMBRE?,2,oportunidad,9,
#縉OMBRE?,3,privacidad,1,
#縉OMBRE?,4,procesamiento,5,
#縉OMBRE?,5,conocimiento,9,
#縉OMBRE?,1,datos ,5,
#縉OMBRE?,2,vida,5,
#縉OMBRE?,3,persona,5,
#縉OMBRE?,4,historia,5,
#縉OMBRE?,5,historial,5,
#縉OMBRE?,1,INFORMACION,10,Informaci髇
#縉OMBRE?,2,CONCENTARACION,10,
#縉OMBRE?,3,MANIPULACI脫N,0,
#縉OMBRE?,4,TARGETING ,10,
#縉OMBRE?,5,ESTATADISTICA,10,
#縉OMBRE?,1,robot,2,Inteligencia Artificial
#縉OMBRE?,2,algoritomos,3,
#縉OMBRE?,3,programacion,4,
#縉OMBRE?,4,deshumanizacion,0,
#縉OMBRE?,5,dominio,1,
#縉OMBRE?,1,Control,0,Control
#縉OMBRE?,2,Posesi贸n,0,
#縉OMBRE?,3,Inseguridad,0,
#縉OMBRE?,4,Atraso,0,
#縉OMBRE?,5,Gatopardismo,0,
#縉OMBRE?,1,Exclusion,10,
#縉OMBRE?,2,Progreso,5,
#縉OMBRE?,3,Ciencia,1,Tecnolog韆
#縉OMBRE?,4,Ciencia,2,Tecnolog韆
#縉OMBRE?,5,Comunidades,2,
#縉OMBRE?,1,Esp铆a,0,
#縉OMBRE?,2,Privacidad,0,
#縉OMBRE?,3,Violento,0,
#縉OMBRE?,4,Manipulaci贸n,0,
#縉OMBRE?,5,Descolonizaci贸n,10,
#縉OMBRE?,1,Tecnologia,5,Tecnolog韆
#縉OMBRE?,2,Hombre,5,
#縉OMBRE?,3,Etica,5,
#縉OMBRE?,4,Creaci贸n,5,
#縉OMBRE?,5,Presente,5,
#縉OMBRE?,1,Progreso ,10,
#縉OMBRE?,2,Innovaci贸n ,10,Tecnolog韆
#縉OMBRE?,3,Desafios,10,
#縉OMBRE?,4,Intuicion,10,
#縉OMBRE?,5,Creatividad ,10,
#縉OMBRE?,1,Tecnolog铆a,10,Tecnolog韆
#縉OMBRE?,2,Avance,9,Tecnolog韆
#縉OMBRE?,3,Estudiar,10,
#縉OMBRE?,4,Oportunidades,10,
#縉OMBRE?,5,Ciencias,10,
#縉OMBRE?,1,Info,7,
#縉OMBRE?,2,Mundo,7,
#縉OMBRE?,3,Internet,3,
#縉OMBRE?,4,Fotos,7,
#縉OMBRE?,5,Ciencia,8,Tecnolog韆
#縉OMBRE?,1,BIGDATA,10,
#縉OMBRE?,2,Ciencia ,7,
#縉OMBRE?,3,Tecnologia,7,Tecnolog韆
#縉OMBRE?,4,Sistemas ,7,Tecnolog韆
#縉OMBRE?,5,Algoritmos,9,
#縉OMBRE?,1,Base de datos ,10,
#縉OMBRE?,2,Computadora ,10,Tecnolog韆
#縉OMBRE?,3,Memoria ram,10,
#縉OMBRE?,4,Placa madre,10,
#縉OMBRE?,5,Virus ,10,
-MRWI3eL-7jdzgV1VTY0,1,Informacion,8,Informaci髇
-MRWI3eL-7jdzgV1VTY0,2,Datos,8,Informaci髇
-MRWI3eL-7jdzgV1VTY0,3,Confusi贸n,3,
-MRWI3eL-7jdzgV1VTY0,4,Desorden,3,
-MRWI3eL-7jdzgV1VTY0,5,Soledad,2,
#縉OMBRE?,1,Robot,5,Inteligencia Artificial
#縉OMBRE?,2,Androide,5,
#縉OMBRE?,3,Ciencia,10,Tecnolog韆
#縉OMBRE?,4,Tecnolog铆a,5,Tecnolog韆
#縉OMBRE?,5,Futuro,5,Tecnolog韆
-MRdbpMqNtMTvlaMaXT-,1,ayuda,5,
-MRdbpMqNtMTvlaMaXT-,2,ahorro de tiempo,5,
-MRdbpMqNtMTvlaMaXT-,3,herramienta eficaz,5,
-MRdbpMqNtMTvlaMaXT-,4,eficaz,10,
-MRdbpMqNtMTvlaMaXT-,5,aliado cient铆fico,5,
#縉OMBRE?,1,Computadoras,1,
#縉OMBRE?,2,Inteligencia artificial ,1,
#縉OMBRE?,3,Inform谩tica ,1,
#縉OMBRE?,4,Memoria,0,
#縉OMBRE?,5,Gran memoria ,0,
#縉OMBRE?,1,Persecuci贸n,1,
#縉OMBRE?,2,Control,1,Control
#縉OMBRE?,3,Acoso,2,
#縉OMBRE?,4,Fraudes,1,
#縉OMBRE?,5,ORWELL,1,
#縉OMBRE?,1,Inteligencia robotica,10,
#縉OMBRE?,2,Solucionar,10,
#縉OMBRE?,3,Rapidez,10,
#縉OMBRE?,4,Facilidad,0,
#縉OMBRE?,5,Desempleo,0,Incertidumbre
#縉OMBRE?,1,extenso,5,
#縉OMBRE?,2,datos,5,Informaci髇
#縉OMBRE?,3,m煤ltiple,5,
#縉OMBRE?,4,diverso,5,
#縉OMBRE?,5,complejo,5,
#縉OMBRE?,1,herramientas tecnologica,8,
#縉OMBRE?,2,mas datos,6,
#縉OMBRE?,3,aplicaciones informaticas,8,
#縉OMBRE?,4,datos complejos,8,
#縉OMBRE?,5,avances,7,
#縉OMBRE?,1,Datazo,5,
#縉OMBRE?,2,Secreto,10,
#縉OMBRE?,3,Buenas noticias,0,
#縉OMBRE?,4,Esperanza,5,
#縉OMBRE?,5,Misterio,5,
#縉OMBRE?,6,Sorpresa,5,
#縉OMBRE?,1,Informaci贸n,8,Informaci髇
#縉OMBRE?,2,Digital,10,Informaci髇
#縉OMBRE?,3,Comunicaci贸n,10,
#縉OMBRE?,4,Conectados,10,
#縉OMBRE?,5,Robotizacion,4,
#縉OMBRE?,1,Contradicci贸n,1,
#縉OMBRE?,2,Marketing,2,
#縉OMBRE?,3,Sin significado,1,
#縉OMBRE?,4,Superficialidad,1,
#縉OMBRE?,5,Enga帽o,1,
#縉OMBRE?,6,Manipulaci贸n,1,
#縉OMBRE?,1,grande ,5,
#縉OMBRE?,2,datos ,5,
#縉OMBRE?,3,computaci贸n ,5,
#縉OMBRE?,4,tecnolog铆as ,5,
#縉OMBRE?,5,Tics,5,
#縉OMBRE?,1,masa,3,
#縉OMBRE?,2,manipulacion,1,
#縉OMBRE?,3,negocio,1,
#縉OMBRE?,4,patrones,9,
#縉OMBRE?,5,evoluci贸n,8,
#縉OMBRE?,1,Datos,10,Informaci髇
#縉OMBRE?,2,Informaci贸n ,10,Informaci髇
#縉OMBRE?,3,Algoritmos ,3,
#縉OMBRE?,4,Tecnolog铆a ,10,Tecnolog韆
#縉OMBRE?,5,Futuro ,7,
#縉OMBRE?,1,Python,5,
#縉OMBRE?,2,Datos,5,Informaci髇
#縉OMBRE?,3,Volumen,5,
#縉OMBRE?,4,Informacion,5,Informaci髇
#縉OMBRE?,5,Internet,7,
#縉OMBRE?,1,Eficacia,10,
#縉OMBRE?,2,Tecnolog铆a,8,Tecnolog韆
#縉OMBRE?,3,Robots,10,
#縉OMBRE?,4,Sin emociones,7,
#縉OMBRE?,5,Ayuda,10,
#縉OMBRE?,1,Manipulaci贸n,0,
#縉OMBRE?,2,Control,0,Control
#縉OMBRE?,3,Pol铆tica,0,
#縉OMBRE?,4,Marketing,3,
#縉OMBRE?,5,Corporaciones,0,
#縉OMBRE?,1,bi,9,
#縉OMBRE?,2,ciencia de datos,9,
#縉OMBRE?,3,power bi,9,
#縉OMBRE?,4,lenguaje r,8,
#縉OMBRE?,5,python,9,
#縉OMBRE?,1,Control,3,Control
#縉OMBRE?,2,Automatismo,9,
#縉OMBRE?,3,Descanso,8,
#縉OMBRE?,4,Prescindencia,2,
#縉OMBRE?,5,Independiente,7,
#縉OMBRE?,1,datos,8,Informaci髇
#縉OMBRE?,2,informaci贸n,3,Informaci髇
#縉OMBRE?,3,estadistica,5,
#縉OMBRE?,4,Espionaje,2,
#縉OMBRE?,5,cambio,4,
#縉OMBRE?,1,futuro,10,Tecnolog韆
#縉OMBRE?,2,tecnolog铆a,10,Tecnolog韆
#縉OMBRE?,3,innovaci贸n,10,Tecnolog韆
#縉OMBRE?,4,aprendizaje,10,Educaci髇
#縉OMBRE?,5,oportunidades,10,
#縉OMBRE?,1,informacion,5,Informaci髇
#縉OMBRE?,2,tecnolog铆a ,5,Tecnolog韆
#縉OMBRE?,3,datos,5,Informaci髇
#縉OMBRE?,4,estadistica,5,
#縉OMBRE?,5,social,5,
#縉OMBRE?,1,Libres,8,
#縉OMBRE?,2,Abiertos,8,
#縉OMBRE?,3,Compartidos,8,
#縉OMBRE?,4,Resultados,8,
#縉OMBRE?,5,Gesti贸n,9,
#縉OMBRE?,1,Computadora,5,Tecnolog韆
#縉OMBRE?,2,Memoria,5,
#縉OMBRE?,3,Datos,5,Informaci髇
#縉OMBRE?,4,Carga,5,
#縉OMBRE?,5,Tecnologia,5,Tecnolog韆
#縉OMBRE?,1,Futuro,7,Tecnolog韆
#縉OMBRE?,2,Ciencia,7,Tecnolog韆
#縉OMBRE?,3,Desigualdad,4,
#縉OMBRE?,4,Frustraciones,5,
#縉OMBRE?,5,Capitalismo,4,
#縉OMBRE?,1,Futuro,1,Tecnolog韆
#縉OMBRE?,2,Inteligencia,2,
#縉OMBRE?,3,Pisibilidades,0,
#縉OMBRE?,4,Cibernetica,1,
#縉OMBRE?,5,Exito,3,
#縉OMBRE?,1,Primicia,10,
#縉OMBRE?,2,Novedad,10,
#縉OMBRE?,3,increible,0,
#縉OMBRE?,4,en contexto politico una fraude,0,
#縉OMBRE?,5,en contexto familiar alegria,10,
#縉OMBRE?,1,Robot,5,Inteligencia Artificial
#縉OMBRE?,2,Big data,5,
#縉OMBRE?,3,Informaci贸n,5,Informaci髇
#縉OMBRE?,4,Memoria,5,
#縉OMBRE?,5,Machine lerning,5,
#縉OMBRE?,1,Robots,2,
#縉OMBRE?,2,Pr贸tesis ,9,
#縉OMBRE?,3,M谩quinas ,2,
#縉OMBRE?,4,Clonacion,3,
#縉OMBRE?,5,Reemplazo  ,2,
#縉OMBRE?,1,evoluci贸n,10,
#縉OMBRE?,2,ciencia,10,Tecnolog韆
#縉OMBRE?,3,mercado,7,
#縉OMBRE?,4,progreso,10,
#縉OMBRE?,5,trabajo,7,Sociedad
#縉OMBRE?,1,Rapidez,10,
#縉OMBRE?,2,脫rdenes ,10,
#縉OMBRE?,3,Organizaci贸n ,10,
#縉OMBRE?,4,R谩pido ,10,
#縉OMBRE?,5,Nuevo,10,
#縉OMBRE?,1,Datos,10,Informaci髇
#縉OMBRE?,2,Muchos,8,
#縉OMBRE?,3,An谩lisis,10,Tecnolog韆
#縉OMBRE?,4,Computaci贸n,10,
#縉OMBRE?,5,Estad铆stica,10,Informaci髇
#縉OMBRE?,1,Robot,6,Inteligencia Artificial
#縉OMBRE?,2,Control,2,Control
#縉OMBRE?,3,Algoritmo,6,
#縉OMBRE?,4,Big data,4,
#縉OMBRE?,5,Privacidad,1,
#縉OMBRE?,1,Futuro,5,Tecnolog韆
#縉OMBRE?,2,Computadoras,5,
#縉OMBRE?,3,Capitalismo,0,
#縉OMBRE?,4,P茅rdida de libertad,0,
#縉OMBRE?,5,P茅rdida de privacidad,0,
#縉OMBRE?,1,posibilidades,5,
#縉OMBRE?,2,peligro,2,Privacidad
#縉OMBRE?,3,pragm谩tica,3,
#縉OMBRE?,4,objetiva,2,
#縉OMBRE?,5,binaria,3,
#縉OMBRE?,1,Tecnolog铆as,10,
#縉OMBRE?,2,Control,3,Control
#縉OMBRE?,3,P煤blico,9,
#縉OMBRE?,4,Subjetividades,9,
#縉OMBRE?,5,Privacidad,4,
#縉OMBRE?,1,miedo,10,
#縉OMBRE?,2,control,10,Control
#縉OMBRE?,3,indefeccion,10,
#縉OMBRE?,4,impotencia,10,
#縉OMBRE?,5,odio,10,
#縉OMBRE?,1,Datos,10,Informaci髇
#縉OMBRE?,2,Manipulaci贸n,0,
#縉OMBRE?,3,Informaci贸n,10,Informaci髇
#縉OMBRE?,4,Proyecci贸n,10,
#縉OMBRE?,5,Segmentaci贸n,0,
#縉OMBRE?,1,Conocimiento,10,
#縉OMBRE?,2,Desarrollo,10,Tecnolog韆
#縉OMBRE?,3,Incertidumbre ,1,
#縉OMBRE?,4,Robots dominando el mundo ,0,
#縉OMBRE?,5,Desempleo,0,Incertidumbre
